"","X","list_ID","common_name","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"1134",6452,"S21011399","Northern Cardinal","Cardinalis cardinalis","2014-12-24","12:00 PM",5,120,"US-MO",38.6129807,-90.2593803,48,12,2014
"1135",6453,"S22239405","Northern Cardinal","Cardinalis cardinalis","2015-03-08","11:45 AM",8,120,"US-MO",38.6129807,-90.2593803,75,3,2015
"1136",6454,"S22828782","Northern Cardinal","Cardinalis cardinalis","2015-04-12","11:00 AM",4,150,"US-MO",38.6129807,-90.2593803,112,4,2015
"1137",6455,"S27224092","Northern Cardinal","Cardinalis cardinalis","2016-01-30","01:00 PM",14,90,"US-MO",38.6129807,-90.2593803,71,1,2016
"1138",6456,"S35453430","Northern Cardinal","Cardinalis cardinalis","2017-03-26","04:06 PM",2,86,"US-MO",38.6129807,-90.2593803,29,3,2017
"1139",6457,"S37507879","Northern Cardinal","Cardinalis cardinalis","2017-06-10","08:50 AM",3,90,"US-MO",38.6129807,-90.2593803,56,6,2017
"1140",6458,"S41266689","Northern Cardinal","Cardinalis cardinalis","2017-12-23","08:41 AM",2,80,"US-MO",38.6129807,-90.2593803,58,12,2017
"1141",6459,"S43760440","Northern Cardinal","Cardinalis cardinalis","2018-03-18","03:54 PM",1,71,"US-MO",38.6129807,-90.2593803,74,3,2018
"1142",6460,"S44377158","Northern Cardinal","Cardinalis cardinalis","2018-04-08","04:11 PM",6,62,"US-MO",38.6129807,-90.2593803,53,4,2018
"1143",6461,"S45362421","Northern Cardinal","Cardinalis cardinalis","2018-05-06","09:35 AM",2,134,"US-MO",38.6129807,-90.2593803,86,5,2018
"1144",6462,"S18250965","Northern Cardinal","Cardinalis cardinalis","2014-05-04","08:45 AM",6,120,"US-MO",38.7472557,-90.1926899,143,5,2014
"1145",6463,"S16772002","Northern Cardinal","Cardinalis cardinalis","2014-02-02","03:30 PM",1,25,"US-MO",38.5592405,-90.2424502,29,2,2014
"1146",6464,"S17365974","Northern Cardinal","Cardinalis cardinalis","2014-03-08","09:45 AM",4,45,"US-MO",38.607414,-90.2825546,86,3,2014
"1147",6465,"S13571837","Northern Cardinal","Cardinalis cardinalis","2013-03-30","09:15 AM",2,75,"US-MO",38.6066358,-90.2582139,41,3,2013
"1148",6466,"S17873207","Northern Cardinal","Cardinalis cardinalis","2014-04-13","10:45 AM",4,150,"US-MO",38.6066358,-90.2582139,198,4,2014
"1149",6467,"S21127561","Northern Cardinal","Cardinalis cardinalis","2015-01-01","02:30 PM",6,90,"US-MO",38.6066358,-90.2582139,151,1,2015
"1150",6468,"S22809730","Northern Cardinal","Cardinalis cardinalis","2015-04-11","06:40 PM",2,40,"US-MO",38.6066358,-90.2582139,51,4,2015
"1151",6469,"S23175611","Northern Cardinal","Cardinalis cardinalis","2015-05-02","06:50 AM",7,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"1152",6470,"S36184977","Northern Cardinal","Cardinalis cardinalis","2017-04-22","06:16 PM",2,88,"US-MO",38.6066358,-90.2582139,64,4,2017
"1153",6471,"S36840529","Northern Cardinal","Cardinalis cardinalis","2017-05-13","07:00 PM",2,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"1154",6472,"S37165903","Northern Cardinal","Cardinalis cardinalis","2017-05-26","06:09 PM",1,69,"US-MO",38.6066358,-90.2582139,79,5,2017
"1155",6473,"S40885710","Northern Cardinal","Cardinalis cardinalis","2017-12-03","12:29 PM",1,56,"US-MO",38.6066358,-90.2582139,56,12,2017
"1156",6474,"S45352298","Northern Cardinal","Cardinalis cardinalis","2018-05-06","08:05 AM",1,50,"US-MO",38.6066358,-90.2582139,58,5,2018
"1157",6475,"S21381789","Northern Cardinal","Cardinalis cardinalis","2015-01-17","11:30 AM",4,90,"US-MO",38.5708329,-90.3004558,253,1,2015
"1158",6476,"S18038813","Northern Cardinal","Cardinalis cardinalis","2014-04-20","07:30 AM",1,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"1159",6477,"S65338838","Northern Cardinal","Cardinalis cardinalis","2020-03-01","04:23 PM",3,38,"US-OK",36.152075,-95.9778614,49,3,2020
"1160",6478,"S65902721","Northern Cardinal","Cardinalis cardinalis","2020-03-17","11:41 AM",5,55,"US-OK",36.1043584,-95.9828367,86,3,2020
"1161",6479,"S81668053","Northern Cardinal","Cardinalis cardinalis","2021-02-15","03:30 PM",2,15,"US-OK",36.1441138,-95.9327686,79,2,2021
"1162",6480,"S67472609","Northern Cardinal","Cardinalis cardinalis","2020-04-04","06:22 PM",2,42,"US-OK",36.1436101,-95.9338497,387,4,2020
"1163",6481,"S66184821","Northern Cardinal","Cardinalis cardinalis","2020-03-24","06:09 PM",8,58,"US-OK",36.1431952,-95.9334761,3154,3,2020
"1164",6482,"S66295846","Northern Cardinal","Cardinalis cardinalis","2020-03-27","06:53 PM",1,8,"US-OK",36.1431952,-95.9334761,887,3,2020
"1165",6483,"S66844842","Northern Cardinal","Cardinalis cardinalis","2020-04-08","07:37 PM",2,34,"US-OK",36.1431952,-95.9334761,176,4,2020
"1166",6484,"S68524485","Northern Cardinal","Cardinalis cardinalis","2020-05-06","07:38 PM",1,54,"US-OK",36.1431952,-95.9334761,27,5,2020
"1167",6485,"S84766529","Northern Cardinal","Cardinalis cardinalis","2021-04-04","11:17 AM",1,32,"US-OK",36.1433479,-95.9096313,37,4,2021
"1168",6486,"S107970844","Northern Cardinal","Cardinalis cardinalis","2022-04-24","05:14 PM",5,77,"US-OK",36.1255459,-95.9823976,105,4,2022
"1169",6487,"S67357157","Northern Cardinal","Cardinalis cardinalis","2020-04-17","11:15 AM",1,19,"US-OK",36.1444029,-95.9092834,63,4,2020
"1170",6488,"S68032703","Northern Cardinal","Cardinalis cardinalis","2020-04-29","10:01 AM",1,40,"US-OK",36.1444029,-95.9092834,44,4,2020
"1171",6489,"S68152310","Northern Cardinal","Cardinalis cardinalis","2020-04-30","07:12 PM",1,13,"US-OK",36.1514978,-95.9796871,33,4,2020
"1172",6490,"S68100906","Northern Cardinal","Cardinalis cardinalis","2020-04-30","09:33 AM",2,39,"US-OK",36.1501278,-95.8943009,59,4,2020
"1173",6491,"S88192658","Northern Cardinal","Cardinalis cardinalis","2021-05-15","12:31 PM",2,46,"US-OK",36.2222811,-95.9239566,37,5,2021
"1174",6492,"S66369682","Northern Cardinal","Cardinalis cardinalis","2020-03-29","09:31 AM",6,189,"US-OK",36.1497985,-96.2401081,219,3,2020
"1175",6493,"S80867279","Northern Cardinal","Cardinalis cardinalis","2021-02-12","07:00 AM",2,17,"US-OK",36.1441933,-95.933674,11,2,2021
"1176",6494,"S80948582","Northern Cardinal","Cardinalis cardinalis","2021-02-12","11:00 AM",2,80,"US-OK",36.1441933,-95.933674,205,2,2021
"1177",6495,"S81561574","Northern Cardinal","Cardinalis cardinalis","2021-02-15","07:30 AM",2,60,"US-OK",36.1441933,-95.933674,38,2,2021
"1178",6496,"S64885073","Northern Cardinal","Cardinalis cardinalis","2020-02-20","03:59 PM",3,93,"US-OK",36.116064,-95.98525,200,2,2020
"1179",6497,"S79022904","Northern Cardinal","Cardinalis cardinalis","2021-01-10","11:02 AM",2,93,"US-OK",36.1499519,-96.2529969,107,1,2021
"1180",6498,"S106694384","Northern Cardinal","Cardinalis cardinalis","2022-04-10","09:00 AM",2,44,"US-OK",36.1499519,-96.2529969,79,4,2022
"1181",6499,"S99973704","Northern Cardinal","Cardinalis cardinalis","2022-01-02","04:08 PM",1,25,"US-OK",36.215678,-95.933325,582,1,2022
"1182",6500,"S68330982","Northern Cardinal","Cardinalis cardinalis","2020-05-03","10:37 AM",6,154,"US-OK",36.2213571,-95.9341192,140,5,2020
"1183",6501,"S54964350","Northern Cardinal","Cardinalis cardinalis","2019-04-14","05:06 PM",1,99,"US-OK",36.2235555,-95.9005058,62,4,2019
"1184",6502,"S51186467","Northern Cardinal","Cardinalis cardinalis","2019-01-01","03:57 PM",3,75,"US-OK",36.1189623,-95.9855793,79,1,2019
"1185",6503,"S76720355","Northern Cardinal","Cardinalis cardinalis","2020-11-26","12:40 PM",3,61,"US-OK",36.1043853,-95.9839742,112,11,2020
"1186",6504,"S101303345","Northern Cardinal","Cardinalis cardinalis","2022-01-23","01:31 PM",3,91,"US-OK",36.1043853,-95.9839742,113,1,2022
"1187",6505,"S56470322","Northern Cardinal","Cardinalis cardinalis","2019-05-18","07:16 PM",2,59,"US-OK",36.1301108,-95.9731293,47,5,2019
"1188",6506,"S64885104","Northern Cardinal","Cardinalis cardinalis","2020-02-22","09:33 AM",4,45,"US-OK",35.872406,-95.401213,153,2,2020
"1189",6507,"S74373636","Northern Cardinal","Cardinalis cardinalis","2020-10-03","12:08 PM",5,216,"US-OK",35.894126,-95.7987213,42,10,2020
"1190",6508,"S64885098","Northern Cardinal","Cardinalis cardinalis","2020-02-22","10:39 AM",3,24,"US-OK",35.9322711,-95.2811987,89,2,2020
"1191",6509,"S64885085","Northern Cardinal","Cardinalis cardinalis","2020-02-22","11:32 AM",1,113,"US-OK",35.9322711,-95.2811987,331,2,2020
